customer_id;name;gender;DOB;Age;job_title;job_industry_category;wealth_segment
2086;Gayle Cockerell;Male;03/01/1997;26;Senior Cost Accountant;Financial Services;High Net Worth
2087;Yehudi Sandon;Male;08/06/1969;54;Administrative Officer;IT;Mass Customer
2088;Ernie Wankel;Male;09/10/1969;54;Senior Financial Analyst;Financial Services;Mass Customer
2089;Erie Ballston;Male;07/01/1958;65;Safety Technician I;Financial Services;High Net Worth
2090;Stanton Schimoni;Male;05/12/1964;58;Help Desk Technician;Financial Services;Mass Customer
2091;Dominga Crosfield;Female;22/06/1980;43;Office Assistant II;Argiculture;Mass Customer
2092;Stavros Hazelby;Male;22/12/1977;45;Safety Technician IV;Manufacturing;High Net Worth
2093;Salem Doiley;Male;10/09/1999;24;Programmer II;Financial Services;High Net Worth
2094;Merle Pesticcio;Male;27/01/1984;39;Biostatistician IV;n/a;Mass Customer
2095;Anette Guerreiro;Female;13/11/1989;33;Account Executive;Manufacturing;Affluent Customer
2096;Torrie Smartman;Female;21/05/1969;54;Programmer III;Telecommunications;High Net Worth
2097;Web Decaze;Male;08/04/1988;35;Recruiter;Telecommunications;Mass Customer
2098;Ame Tossell;Female;13/12/1969;53;Dental Hygienist;Health;High Net Worth
2099;Mikel McKechnie;Male;03/10/1959;64;Senior Cost Accountant;Financial Services;High Net Worth
2100;Der Blatcher;Male;30/05/1978;45;Marketing Assistant;IT;Mass Customer
2101;Maryann ;Female;08/03/1998;25;General Manager;n/a;Mass Customer
2102;Carl Penquet;Male;08/01/1976;47;Senior Editor;n/a;Affluent Customer
2103;Jayme Hendin;Male;22/09/1975;48;Business Systems Development Analyst;Financial Services;Affluent Customer
2104;Livy Roote;Female;29/01/1979;44;Structural Analysis Engineer;Financial Services;Mass Customer
2105;Terrance Goligher;Male;11/11/1971;51;Food Chemist;Health;High Net Worth
2106;Antons Ley;Male;19/03/1970;53;Project Manager;Financial Services;High Net Worth
2107;Dre Ferrillo;Female;10/07/1992;31;Biostatistician IV;IT;Affluent Customer
2108;Michel O'Halligan;Female;24/11/1985;37;Software Test Engineer IV;Property;Mass Customer
2109;Grazia Vinson;Female;13/04/1965;58;Account Representative II;Health;High Net Worth
2110;Gard Marris;Male;31/07/1973;50;Human Resources Assistant III;Manufacturing;High Net Worth
2111;Ellis Vokes;Male;28/12/1973;49;Speech Pathologist;Property;Affluent Customer
2112;Aubrie Glaum;Female;17/05/1993;30;Accounting Assistant I;Financial Services;Mass Customer
2113;Nita Bushell;Female;06/01/1972;51;Internal Auditor;Manufacturing;Affluent Customer
2114;Erick Caveill;Male;29/11/1954;68;Safety Technician III;Argiculture;High Net Worth
2115;Shannon Pflieger;Male;31/08/1975;48;Food Chemist;Health;Mass Customer
2116;Wyndham Ecob;Male;20/01/1979;44;Research Associate;Financial Services;Affluent Customer
2117;Llywellyn Christall;Male;14/06/1995;28;Computer Systems Analyst I;Health;Affluent Customer
2118;Ulrick Calyton;Male;22/07/1978;45;Developer III;n/a;High Net Worth
2119;Dorise Bellon;Female;01/03/1985;38;Senior Cost Accountant;Financial Services;Mass Customer
2120;Clare Attoe;Male;03/01/1997;26;Web Designer III;Manufacturing;Mass Customer
2121;Clarita Jaqueminet;Female;15/02/1989;34;Nurse;Financial Services;Mass Customer
2122;Osborne Nawton;Male;27/01/1973;50;Registered Nurse;Health;High Net Worth
2123;Shirley Negal;Female;19/03/1993;30;Software Engineer II;Manufacturing;Affluent Customer
2124;Damien Bartczak;Male;30/01/1978;45;NaN;Retail;High Net Worth
2125;Laurene Linstead;Female;27/01/1975;48;VP Quality Control;Financial Services;High Net Worth
2126;Hugibert Getcliff;Male;29/03/1958;65;Product Engineer;Health;Mass Customer
2127;Wanids Baudet;Female;15/02/1974;49;Web Designer I;Manufacturing;Mass Customer
2128;Gregorius Cockram;Male;25/09/1976;47;Data Coordiator;Property;Affluent Customer
2129;Barron Waszkiewicz;Male;07/10/1980;43;Electrical Engineer;Manufacturing;High Net Worth
2130;Evangelina Coxhell;Female;01/01/1990;33;Structural Engineer;Property;High Net Worth
2131;Nettle Painter;Female;21/03/1971;52;Payment Adjustment Coordinator;n/a;Mass Customer
2132;Davina Dougary;Female;02/02/1985;38;Human Resources Manager;Financial Services;High Net Worth
2133;Clarissa Blaisdale;Female;20/01/1998;25;General Manager;Financial Services;High Net Worth
2134;Crosby Ruoff;Male;21/02/2000;23;Nurse;Manufacturing;Affluent Customer
2135;Teador Laurant;Male;18/09/1980;43;Structural Engineer;n/a;Mass Customer
2136;Heather Golsworthy;Female;12/07/1965;58;Office Assistant I;Health;High Net Worth
2137;Renie ;Female;22/06/1971;52;Chemical Engineer;Manufacturing;Affluent Customer
2138;Jonell Gon;Female;28/11/1978;44;Graphic Designer;Manufacturing;High Net Worth
2139;Carolina Brands;Female;06/02/1982;41;Accountant II;IT;Affluent Customer
2140;Hilario Ramsdell;Male;30/09/1976;47;Help Desk Operator;Telecommunications;High Net Worth
2141;Georgie Bruggen;Female;21/08/1964;59;Programmer I;Financial Services;High Net Worth
2142;Marti McComish;Female;02/07/1979;44;Biostatistician IV;n/a;Affluent Customer
2143;Napoleon Terron;Male;23/12/1963;59;Business Systems Development Analyst;n/a;High Net Worth
2144;Maureene Kingstne;Female;11/04/1978;45;Office Assistant IV;Property;Mass Customer
2145;Adrea Quittonden;Female;11/11/1959;63;Librarian;Entertainment;Affluent Customer
2146;Timmie Lenden;Male;25/01/1967;56;NaN;n/a;Mass Customer
2147;Franzen Kielty;Male;04/11/1998;24;Engineer IV;n/a;High Net Worth
2148;Annis Freeth;Female;20/03/1989;34;Engineer I;Manufacturing;Mass Customer
2149;Lana Druce;Female;19/05/1978;45;Professor;n/a;High Net Worth
2150;Huntlee Pashba;Male;05/09/1959;64;NaN;Retail;Affluent Customer
2151;Herrick Gammett;Male;23/10/1986;36;NaN;Entertainment;Affluent Customer
2152;Junina Labone;Female;05/11/1968;54;Database Administrator III;Manufacturing;Mass Customer
2153;Jimmy ;Male;13/10/1986;37;Financial Analyst;Financial Services;Mass Customer
2154;Bird Bolf;Female;08/01/1980;43;Chemical Engineer;Manufacturing;High Net Worth
2155;Fayth Millions;Female;09/01/1964;59;Data Coordiator;n/a;Mass Customer
2156;Darill Mowday;Male;08/04/1977;46;Desktop Support Technician;Retail;Mass Customer
2157;Alidia Petyankin;Female;30/01/1978;45;Community Outreach Specialist;Property;Mass Customer
2158;Caesar Begbie;Male;18/12/1960;62;Physical Therapy Assistant;Entertainment;Mass Customer
2159;Godfrey Bottini;Male;05/10/1963;60;NaN;n/a;High Net Worth
2160;Kettie Cantopher;Female;26/06/1971;52;Recruiter;Health;Mass Customer
2161;Tommie Mardle;Male;14/01/1998;25;NaN;Financial Services;Mass Customer
2162;Andrew Blunt;Male;09/05/1974;49;Paralegal;Financial Services;High Net Worth
2163;Tim Guilliatt;Male;25/12/1996;26;VP Product Management;n/a;Mass Customer
2164;Toinette Clementson;Female;16/08/1973;50;Financial Analyst;Financial Services;Mass Customer
2165;Marlie Teesdale;U;NaN;0;Civil Engineer;Manufacturing;Affluent Customer
2166;Mareah Woodnutt;Female;09/11/1984;38;Nurse;Property;Mass Customer
2167;Laina Semorad;Female;11/07/1997;26;Librarian;Entertainment;Mass Customer
2168;Levon Woollard;Male;16/11/1974;48;VP Accounting;Financial Services;Mass Customer
2169;Jarrad Atwell;Male;28/02/1979;44;Senior Financial Analyst;Financial Services;Mass Customer
2170;Dewitt Laight;Male;27/04/1963;60;Geological Engineer;Manufacturing;Affluent Customer
2171;Laryssa Maes;Female;10/02/1970;53;Pharmacist;Health;High Net Worth
2172;Emmery Angrock;Male;05/01/1979;44;Information Systems Manager;Health;Affluent Customer
2173;Gracia McAteer;Female;21/09/1976;47;Help Desk Technician;IT;Mass Customer
2174;Rock Vickerstaff;Male;21/09/1962;61;Account Executive;Argiculture;High Net Worth
2175;Elvyn Bullas;Male;01/11/1985;37;Web Developer III;Health;Mass Customer
2176;Josie Gallemore;Female;09/11/1962;60;Accountant II;Property;High Net Worth
2177;Waverly Creebo;Male;08/10/1977;46;Social Worker;Health;Mass Customer
2178;Veriee Colthard;Female;18/03/1954;69;Mechanical Systems Engineer;Retail;Mass Customer
2179;Benson cornhill;Male;20/08/1960;63;Desktop Support Technician;Manufacturing;Mass Customer
2180;Urbanus Trevaskus;Male;11/01/1960;63;Chief Design Engineer;n/a;High Net Worth
2181;Tobe Roxby;Male;17/07/1974;49;Account Executive;IT;Mass Customer
2182;Symon Minchin;Male;23/04/1967;56;Assistant Media Planner;Entertainment;High Net Worth
2183;Jillie Fyndon;Female;07/02/1972;51;Programmer Analyst IV;Manufacturing;Mass Customer
2184;Lamar Gladman;Male;05/12/1971;51;Statistician III;Health;Mass Customer
2185;Gayle Gridley;Female;15/10/1963;60;Human Resources Assistant II;Property;Mass Customer
2186;Carolina Sexty;Female;18/03/1963;60;Clinical Specialist;Health;High Net Worth
2187;Brunhilde Kendall;Female;27/12/1997;25;Budget/Accounting Analyst I;Health;Mass Customer
2188;Zonnya Fayter;Female;03/04/1972;51;Nurse Practicioner;n/a;Mass Customer
2189;Thedric ;Male;25/02/1998;25;Safety Technician II;Financial Services;High Net Worth
2190;Maressa Kondrachenko;Female;17/04/1979;44;NaN;IT;Affluent Customer
2191;Alley Fitchell;Male;11/05/1976;47;Payment Adjustment Coordinator;n/a;Mass Customer
2192;Hubie Leipold;Male;27/08/1966;57;Staff Accountant II;n/a;Mass Customer
2193;Roldan Carrington;Male;16/12/1955;67;Developer III;n/a;Mass Customer
2194;Johnette O'Fergus;Female;10/09/1958;65;Electrical Engineer;Manufacturing;Affluent Customer
2195;Nevsa Taill;Female;02/05/1987;36;GIS Technical Architect;Financial Services;Affluent Customer
2196;Skylar Brise;Male;08/06/1976;47;Media Manager I;Retail;High Net Worth
2197;Filip Willows;Male;16/09/1993;30;Programmer Analyst I;Financial Services;Mass Customer
2198;Marijn Arnoll;Male;10/01/1998;25;Editor;Property;Affluent Customer
2199;Leigha Ranger;Female;09/02/1983;40;Account Coordinator;Property;High Net Worth
2200;Teodoor Lovelace;Male;13/07/1986;37;Community Outreach Specialist;n/a;Affluent Customer
2201;Trisha Basset;Female;12/12/1998;24;Design Engineer;Financial Services;Affluent Customer
2202;Diannne Neissen;Female;19/08/1977;46;Physical Therapy Assistant;Financial Services;Affluent Customer
2203;Ganny Alessandrelli;Male;23/12/1998;24;Sales Associate;Health;High Net Worth
2204;Kacie Barthram;Female;07/09/1967;56;Librarian;Entertainment;High Net Worth
2205;Birk Elphey;U;NaN;0;Accounting Assistant III;IT;Mass Customer
2206;Osmond McCamish;Male;25/05/1957;66;Structural Engineer;Financial Services;Affluent Customer
2207;Junia Gall;Female;26/01/1979;44;Web Designer IV;Manufacturing;Mass Customer
2208;Lavena Embling;Female;07/05/1954;69;NaN;n/a;Mass Customer
2209;Rriocard Gavan;Male;04/08/1993;30;Registered Nurse;Health;Affluent Customer
2210;Kirby Cameron;Male;24/11/1985;37;Registered Nurse;Health;High Net Worth
2211;Carmelita Matuskiewicz;Female;27/08/1975;48;NaN;Manufacturing;Mass Customer
2212;Adrianne Raoux;Female;13/05/1974;49;Technical Writer;Manufacturing;Affluent Customer
2213;Jesse Leyshon;Female;07/05/1996;27;Legal Assistant;n/a;Affluent Customer
2214;Farlay Plevey;Male;26/03/1957;66;NaN;Manufacturing;High Net Worth
2215;Viola Wadhams;Female;20/02/1971;52;Structural Engineer;Financial Services;Mass Customer
2216;Clarinda Woffinden;Female;02/01/1962;61;Systems Administrator II;Property;High Net Worth
2217;Kristofor Juris;Male;17/10/1981;42;Paralegal;Financial Services;Mass Customer
2218;Madelena Blincoe;Female;27/05/1992;31;Senior Sales Associate;Health;Affluent Customer
2219;Ansel Napier;Male;01/03/1982;41;Senior Quality Engineer;n/a;High Net Worth
2220;Curr Jancey;Male;13/05/1959;64;Legal Assistant;Financial Services;Mass Customer
2221;Tye Scottini;Male;07/11/1995;27;General Manager;Argiculture;Affluent Customer
2222;Caroline Grabban;Female;26/08/1974;49;Professor;Financial Services;Mass Customer
2223;Sarita Georgiev;Female;29/01/1981;42;Professor;Health;Mass Customer
2224;Sydel Seccombe;Female;18/08/1998;25;Budget/Accounting Analyst III;Retail;High Net Worth
2225;Christina Easum;Female;02/04/1988;35;Occupational Therapist;Health;Affluent Customer
2226;Hedvig Flatt;Female;22/07/1955;68;Biostatistician II;Entertainment;Mass Customer
2227;Duff Kemble;Male;16/07/1976;47;Systems Administrator I;Property;Affluent Customer
2228;Rosita Soppeth;Female;09/03/1956;67;Geological Engineer;Manufacturing;High Net Worth
2229;Linette Gotmann;Female;10/04/1959;64;Cost Accountant;Financial Services;Affluent Customer
2230;Gertruda Shrimpling;Female;22/12/1977;45;NaN;n/a;Mass Customer
2231;Rasla Landreth;Female;25/09/1959;64;Accounting Assistant II;n/a;Mass Customer
2232;Nev Malone;Male;07/05/1990;33;Help Desk Technician;n/a;Mass Customer
2233;Cassi Killingworth;Female;04/09/1973;50;Sales Associate;n/a;Mass Customer
2234;Dylan Hanvey;Male;09/09/1986;37;Electrical Engineer;Manufacturing;Mass Customer
2235;Maxine Cauldwell;Female;02/10/1979;44;Social Worker;Health;Affluent Customer
2236;Arin Crickmoor;Male;16/04/1968;55;Data Coordiator;Manufacturing;Affluent Customer
2237;Julia Walden;Female;26/06/1969;54;NaN;n/a;Mass Customer
2238;Nata Plinck;Female;14/09/1978;45;Director of Sales;Retail;Mass Customer
2239;Jocelyne Pasquale;Female;11/01/1960;63;Associate Professor;Property;High Net Worth
2240;Niall Hallifax;Male;25/07/1969;54;Automation Specialist III;Manufacturing;High Net Worth
2241;Augy Jerrems;Male;23/02/1975;48;Paralegal;Financial Services;High Net Worth
2242;Elsy Springell;Female;24/09/1977;46;VP Sales;n/a;Mass Customer
2243;Lena Cronshaw;Female;28/08/1976;47;Business Systems Development Analyst;n/a;Affluent Customer
2244;Sidney Cargon;Male;10/05/1972;51;Software Test Engineer III;Manufacturing;Mass Customer
2245;Elsinore Banbrook;Female;21/04/1980;43;Marketing Manager;Argiculture;Mass Customer
2246;Giraldo Lacer;Male;24/01/1979;44;Database Administrator III;n/a;Mass Customer
2247;Gweneth Wilkins;Female;20/01/1995;28;Teacher;Retail;High Net Worth
2248;Helsa Grandisson;Female;23/05/1996;27;Software Engineer I;Manufacturing;Mass Customer
2249;Kiele Caghan;Female;11/11/1996;26;NaN;Financial Services;Mass Customer
2250;De witt Gleave;Male;26/06/1992;31;NaN;Telecommunications;High Net Worth
2251;Leslie Shotboult;Male;19/08/1959;64;NaN;Property;High Net Worth
2252;Darcey Annis;U;NaN;0;Teacher;IT;High Net Worth
2253;Gracie Kubacki;Female;08/02/1959;64;Office Assistant I;Manufacturing;Affluent Customer
2254;Ann Beek;Female;21/10/1955;68;Programmer Analyst II;Health;Affluent Customer
2255;Iorgo Krol;Male;11/07/1992;31;Dental Hygienist;Health;Affluent Customer
2256;Mara Rosterne;Female;26/02/1978;45;Marketing Manager;Retail;Mass Customer
2257;Siward Corradino;Male;13/10/1977;46;Librarian;Entertainment;Mass Customer
2258;Cathy Powter;Female;21/03/1974;49;Account Executive;Retail;High Net Worth
2259;Leanora Calbert;Female;02/07/1999;24;Environmental Specialist;n/a;Affluent Customer
2260;Jarad Barthropp;Male;09/02/1967;56;Administrative Assistant IV;Argiculture;High Net Worth
2261;Gerome Monshall;Male;21/09/1980;43;Account Representative II;Health;Mass Customer
2262;Nyssa Banister;Female;21/04/1984;39;Pharmacist;Health;Mass Customer
2263;Lois Sorel;Female;06/02/1987;36;Professor;Argiculture;Mass Customer
2264;Tony Shirley;Female;17/07/1972;51;Occupational Therapist;Health;Affluent Customer
2265;Brendan Vicent;Male;29/07/1980;43;NaN;Property;Mass Customer
2266;Jeth Tomes;Male;11/10/1998;25;NaN;Retail;High Net Worth
2267;Andrei Mulchrone;Female;28/04/1964;59;Business Systems Development Analyst;n/a;Affluent Customer
2268;Wilhelmina Gothup;Female;07/10/1965;58;Pharmacist;Health;Mass Customer
2269;Beitris Lamy;Female;11/11/1989;33;Product Engineer;n/a;Mass Customer
2270;Augustus Edleston;Male;28/09/1966;57;Information Systems Manager;Retail;Affluent Customer
2271;King Hoston;Male;26/03/1974;49;NaN;Telecommunications;Mass Customer
2272;Grete Hindenburg;Female;21/12/1994;28;Internal Auditor;Manufacturing;Mass Customer
2273;Rhetta Lambrook;Female;04/08/1964;59;Assistant Professor;n/a;Mass Customer
2274;Nada Reinert;Female;26/11/1979;43;Budget/Accounting Analyst IV;Manufacturing;Mass Customer
2275;Ursulina Carter;Female;19/07/1992;31;Human Resources Assistant II;Financial Services;High Net Worth
2276;Stormy Caveney;Female;06/10/1985;38;Desktop Support Technician;n/a;Mass Customer
2277;Gillie Ruben;Female;22/08/1963;60;Cost Accountant;Financial Services;High Net Worth
2278;Gerri Heliet;Male;25/09/1977;46;Product Engineer;Health;Affluent Customer
2279;Garrett Szymon;Male;19/03/1979;44;Human Resources Assistant II;Health;Mass Customer
2280;Wrennie Alexandersson;Female;18/11/1960;62;Budget/Accounting Analyst I;n/a;Mass Customer
2281;Valaria Abrehart;Female;10/05/1989;34;NaN;n/a;High Net Worth
2282;Dominic Gregoletti;Male;25/02/1957;66;Senior Financial Analyst;Financial Services;Affluent Customer
2283;Gaspar Janaway;Male;08/02/1954;69;Software Consultant;n/a;High Net Worth
2284;Ola Lenoir;Female;16/02/1974;49;Staff Accountant IV;Telecommunications;High Net Worth
2285;Maritsa Bellison;Female;27/10/1973;49;Quality Control Specialist;Health;High Net Worth
2286;Katuscha Sapsed;Female;02/06/1995;28;Staff Scientist;Manufacturing;High Net Worth
2287;Gisela Partener;Female;22/04/1974;49;Human Resources Assistant I;Telecommunications;High Net Worth
2288;Cirillo Hook;Male;04/05/1964;59;Staff Scientist;Manufacturing;High Net Worth
2289;Kissie Steanson;Female;25/09/1980;43;Research Nurse;Health;Affluent Customer
2290;Myca Standley;Male;10/03/1981;42;Account Executive;Manufacturing;Mass Customer
2291;Guido Meynell;Male;13/04/1971;52;Accountant IV;Manufacturing;Affluent Customer
2292;Christie MacClure;Female;02/06/1998;25;Research Nurse;Health;Mass Customer
2293;Engracia Newcom;Female;07/03/1958;65;Financial Advisor;Financial Services;Affluent Customer
2294;Skipton Cordie;Male;16/06/1987;36;Associate Professor;Manufacturing;Mass Customer
2295;Farris Hazelby;U;NaN;0;Internal Auditor;IT;Mass Customer
2296;Nathalia Sanger;Female;01/01/2002;21;Geologist IV;Retail;Affluent Customer
2297;Pauletta Taffee;Female;27/11/1971;51;Geological Engineer;Manufacturing;Affluent Customer
2298;Brigham Vyse;Male;28/10/1997;25;Environmental Tech;Property;Mass Customer
2299;Mahmoud Dagworthy;Male;21/10/1986;37;Computer Systems Analyst I;Property;High Net Worth
2300;Cary Cockerham;Male;26/09/1998;25;NaN;Financial Services;Mass Customer
2301;Ken Vashchenko;Male;30/10/1966;56;Senior Cost Accountant;Financial Services;Mass Customer
2302;Loraine Beamish;Female;09/01/1999;24;Mechanical Systems Engineer;Retail;Mass Customer
2303;Alair Combe;Male;13/04/1993;30;Database Administrator IV;Retail;Mass Customer
2304;Shelia Bellew;Female;01/06/1957;66;NaN;n/a;Mass Customer
2305;Aeriell Greeding;Female;09/07/1984;39;Chief Design Engineer;Financial Services;Affluent Customer
2306;Hilary Tregunna;Female;19/04/1960;63;Paralegal;Financial Services;High Net Worth
2307;Corina Shadwick;Female;28/06/1978;45;Desktop Support Technician;Retail;High Net Worth
2308;Nancey Hastie;Female;19/03/1963;60;Paralegal;Financial Services;Mass Customer
2309;Herc McIlhone;Male;13/01/1985;38;Accounting Assistant I;Manufacturing;Affluent Customer
2310;Jed Humpherston;Male;10/02/1970;53;Executive Secretary;n/a;High Net Worth
